----------------------------------------------------------------------------------------
Epoch 50/100 | Train Loss: 0.2846, Train Acc: 0.9025 | Val Loss: 0.5387, Val Acc: 0.8370
Epoch 51/100 | Train Loss: 0.2819, Train Acc: 0.9041 | Val Loss: 0.5396, Val Acc: 0.8392
Epoch 52/100 | Train Loss: 0.2785, Train Acc: 0.9049 | Val Loss: 0.5404, Val Acc: 0.8376
Epoch 53/100 | Train Loss: 0.2779, Train Acc: 0.9050 | Val Loss: 0.5410, Val Acc: 0.8377
Epoch 54/100 | Train Loss: 0.2798, Train Acc: 0.9035 | Val Loss: 0.5413, Val Acc: 0.8379
Epoch 55/100 | Train Loss: 0.2796, Train Acc: 0.9042 | Val Loss: 0.5401, Val Acc: 0.8378
Epoch 56/100 | Train Loss: 0.2766, Train Acc: 0.9058 | Val Loss: 0.5434, Val Acc: 0.8380
Epoch 57/100 | Train Loss: 0.2778, Train Acc: 0.9047 | Val Loss: 0.5415, Val Acc: 0.8381
Epoch 58/100 | Train Loss: 0.2751, Train Acc: 0.9055 | Val Loss: 0.5441, Val Acc: 0.8380
Epoch 59/100 | Train Loss: 0.2753, Train Acc: 0.9059 | Val Loss: 0.5433, Val Acc: 0.8383
Epoch 60/100 | Train Loss: 0.2759, Train Acc: 0.9056 | Val Loss: 0.5416, Val Acc: 0.8390
Epoch 61/100 | Train Loss: 0.2737, Train Acc: 0.9063 | Val Loss: 0.5423, Val Acc: 0.8384
Epoch 62/100 | Train Loss: 0.2736, Train Acc: 0.9066 | Val Loss: 0.5404, Val Acc: 0.8385
Epoch 63/100 | Train Loss: 0.2761, Train Acc: 0.9057 | Val Loss: 0.5441, Val Acc: 0.8380
Epoch 64/100 | Train Loss: 0.2715, Train Acc: 0.9074 | Val Loss: 0.5432, Val Acc: 0.8369
Epoch 65/100 | Train Loss: 0.2732, Train Acc: 0.9066 | Val Loss: 0.5419, Val Acc: 0.8378
Epoch 66/100 | Train Loss: 0.2736, Train Acc: 0.9070 | Val Loss: 0.5431, Val Acc: 0.8383
Epoch 67/100 | Train Loss: 0.2740, Train Acc: 0.9062 | Val Loss: 0.5424, Val Acc: 0.8373
Epoch 68/100 | Train Loss: 0.2742, Train Acc: 0.9062 | Val Loss: 0.5431, Val Acc: 0.8376
Epoch 69/100 | Train Loss: 0.2737, Train Acc: 0.9063 | Val Loss: 0.5427, Val Acc: 0.8383
Epoch 70/100 | Train Loss: 0.2751, Train Acc: 0.9058 | Val Loss: 0.5428, Val Acc: 0.8377
Epoch 71/100 | Train Loss: 0.2723, Train Acc: 0.9065 | Val Loss: 0.5406, Val Acc: 0.8380
Epoch 72/100 | Train Loss: 0.2738, Train Acc: 0.9066 | Val Loss: 0.5429, Val Acc: 0.8384
Epoch 73/100 | Train Loss: 0.2723, Train Acc: 0.9070 | Val Loss: 0.5431, Val Acc: 0.8382
Epoch 74/100 | Train Loss: 0.2724, Train Acc: 0.9070 | Val Loss: 0.5441, Val Acc: 0.8379
Epoch 75/100 | Train Loss: 0.2718, Train Acc: 0.9073 | Val Loss: 0.5428, Val Acc: 0.8368
Epoch 76/100 | Train Loss: 0.2725, Train Acc: 0.9063 | Val Loss: 0.5418, Val Acc: 0.8383
Epoch 77/100 | Train Loss: 0.2721, Train Acc: 0.9071 | Val Loss: 0.5431, Val Acc: 0.8371
Epoch 78/100 | Train Loss: 0.2745, Train Acc: 0.9058 | Val Loss: 0.5407, Val Acc: 0.8378
Epoch 79/100 | Train Loss: 0.2717, Train Acc: 0.9079 | Val Loss: 0.5443, Val Acc: 0.8376
Epoch 80/100 | Train Loss: 0.2730, Train Acc: 0.9063 | Val Loss: 0.5445, Val Acc: 0.8366
Epoch 81/100 | Train Loss: 0.2739, Train Acc: 0.9057 | Val Loss: 0.5432, Val Acc: 0.8371
Epoch 82/100 | Train Loss: 0.2748, Train Acc: 0.9063 | Val Loss: 0.5446, Val Acc: 0.8372
Epoch 83/100 | Train Loss: 0.2744, Train Acc: 0.9059 | Val Loss: 0.5417, Val Acc: 0.8376
Epoch 84/100 | Train Loss: 0.2731, Train Acc: 0.9064 | Val Loss: 0.5415, Val Acc: 0.8376
Epoch 85/100 | Train Loss: 0.2732, Train Acc: 0.9070 | Val Loss: 0.5444, Val Acc: 0.8367
Epoch 86/100 | Train Loss: 0.2730, Train Acc: 0.9064 | Val Loss: 0.5414, Val Acc: 0.8382
Epoch 87/100 | Train Loss: 0.2735, Train Acc: 0.9061 | Val Loss: 0.5423, Val Acc: 0.8388
Epoch 88/100 | Train Loss: 0.2739, Train Acc: 0.9061 | Val Loss: 0.5411, Val Acc: 0.8381
Epoch 89/100 | Train Loss: 0.2726, Train Acc: 0.9074 | Val Loss: 0.5427, Val Acc: 0.8371
Epoch 90/100 | Train Loss: 0.2718, Train Acc: 0.9069 | Val Loss: 0.5433, Val Acc: 0.8373
Epoch 91/100 | Train Loss: 0.2751, Train Acc: 0.9060 | Val Loss: 0.5422, Val Acc: 0.8382
Epoch 92/100 | Train Loss: 0.2732, Train Acc: 0.9062 | Val Loss: 0.5440, Val Acc: 0.8367
